,time,temp,humidity,wind_speed,total load actual
27153,2018-04-28 09:00,286.40877295699795,85.57398925793805,1.7121708279098984,26391.0
27154,2018-04-28 10:00,287.43381537307295,77.38752646284583,2.0920397407635574,27728.0
27155,2018-04-28 11:00,288.20644321249983,68.97130494157219,1.8012083810820445,28241.0
27156,2018-04-28 12:00,289.05214267562735,64.38625164576678,2.4096679710582567,28117.0
27157,2018-04-28 13:00,289.9382589790925,60.421698859069565,3.26222859909404,28177.0
27158,2018-04-28 14:00,290.7810679084963,57.95211108393868,4.041855542868686,27408.0
27159,2018-04-28 15:00,290.972083566384,53.12198505731979,5.325403444179524,26196.0
27160,2018-04-28 16:00,291.473432816108,50.22362827018858,5.313731947009395,25406.0
27161,2018-04-28 17:00,291.51025582182615,51.23451670579381,5.168316267168637,24930.0
27162,2018-04-28 18:00,291.0996644261525,54.87826900675418,4.765104359974722,24626.0
27163,2018-04-28 19:00,290.03188434371503,59.8304491555353,4.942342790143536,24928.0
27164,2018-04-28 20:00,289.07932975741176,64.30528741524425,5.112531648474018,25729.0
27165,2018-04-28 21:00,288.16011394315393,65.29848643071854,3.2920276572986378,27842.0
27166,2018-04-28 22:00,288.1318977058596,67.2638885766174,3.1612856622194214,26778.0
27167,2018-04-28 23:00,287.7310652243068,65.79791119783226,4.112531648474018,25223.0
27168,2018-04-29 00:00,287.0441358224118,68.10921976444392,2.986070924174067,23517.0
27169,2018-04-29 01:00,287.06675897027196,68.74869079462503,2.2789259759790403,21900.0
27170,2018-04-29 02:00,286.8509670571078,72.77845480155734,1.5965542062737397,20783.0
27171,2018-04-29 03:00,286.1220418242388,77.08775437682586,2.045902927115607,20296.0
27172,2018-04-29 04:00,286.0356937275172,76.72876235917661,2.6169393459640133,20010.0
27173,2018-04-29 05:00,285.77972398218424,78.7655092367597,4.325062789626991,19893.0
27174,2018-04-29 06:00,284.5682174456408,88.46460622835743,3.1387700623855,20081.0
27175,2018-04-29 07:00,284.4327626709485,82.66952882211929,3.164521736343177,19980.0
27176,2018-04-29 08:00,283.71134326506524,82.97250233454156,3.626972138504641,21000.0
27177,2018-04-29 09:00,283.60261720240345,84.0248808112617,3.4503272163098186,23115.0
27178,2018-04-29 12:00,285.0258803495995,79.05700968372108,5.334710594673659,25658.0
27179,2018-04-29 13:00,285.1273359061429,72.82422052138998,6.240457608195724,25858.0
27180,2018-04-29 14:00,287.009200659771,65.33946892018676,5.609248531853247,25477.0
27181,2018-04-29 15:00,288.0458996226108,59.56707182017222,5.9665575119315575,24090.0
27182,2018-04-29 18:00,287.06946345899104,63.273154968477485,5.444275106828552,22834.0
27183,2018-04-29 19:00,286.53846388836905,58.93166126081502,7.367152219028021,23212.0
27184,2018-04-29 20:00,286.5366491871506,61.65761594390137,6.162498044219718,24495.0
27185,2018-04-29 21:00,285.6348578382659,63.74887262310002,5.482534954131836,27114.0
27186,2018-04-29 22:00,284.9704902525756,69.22527106797652,2.943170184649872,26708.0
27187,2018-04-29 23:00,284.544452787954,67.71388730254978,3.493227955834014,25007.0
27188,2018-04-30 00:00,284.0819707231942,69.48506273889488,3.1776234176627742,23209.0
27189,2018-04-30 01:00,283.3438614274469,69.2157811666055,2.3945425976151986,21702.0
27190,2018-04-30 02:00,282.8975053600198,73.62578979221628,2.306935228592521,20684.0
27191,2018-04-30 03:00,282.39360387208177,79.85890992387993,3.203223990658836,20235.0
27192,2018-04-30 04:00,281.75097740818666,79.45244337922398,2.7562839494343887,20057.0
27193,2018-04-30 05:00,281.55086196094106,78.08446036433261,2.366767231534061,20504.0
27194,2018-04-30 06:00,280.67661390873684,83.40039587183641,3.7812466815150314,22330.0
27195,2018-04-30 07:00,280.0185445282024,83.98205859119943,3.7214146785734914,23951.0
27196,2018-04-30 08:00,279.86482660919637,88.18914041251429,4.112955088597278,26140.0
27197,2018-04-30 09:00,281.2380011614193,84.55052502539777,2.4473250287184065,28161.0
27198,2018-04-30 10:00,283.2685914404101,68.71791768001161,3.529906518026212,28900.0
27199,2018-04-30 11:00,284.805614356563,61.3999872477937,3.5927407085591634,29116.0
27200,2018-04-30 12:00,285.5809501708116,55.80283953354597,2.8408891308656545,29353.0
27201,2018-04-30 13:00,287.1979528079585,46.33556837079264,3.765931754481057,29558.0
27202,2018-04-30 14:00,287.3264584655683,46.4069207699427,3.8324093748778534,28945.0
27203,2018-04-30 15:00,286.9103538679598,49.23847196515074,3.3305121094651238,27862.0
27204,2018-04-30 16:00,286.78661457920776,54.98285981255179,4.518828528830077,27369.0
27205,2018-04-30 17:00,287.3532363658333,48.228994227954786,4.106309471142022,27001.0
27206,2018-04-30 18:00,287.29297748624487,44.97734759643395,3.4269398890281337,26600.0
27207,2018-04-30 19:00,287.3162147364312,49.69686431779329,2.6458827611040183,26537.0
27208,2018-04-30 20:00,286.8037682302647,52.26926762096062,2.9798487468420705,27294.0
27209,2018-04-30 22:00,285.0809535127889,65.73055925573236,3.721225124982575,27982.0
27210,2018-04-30 23:00,284.14714784511347,66.91794693168197,1.6809415855558318,25704.0
27211,2018-05-01 00:00,284.03645156427257,68.09096790975312,3.025751673957677,26733.0
27212,2018-05-01 01:00,283.45963339136387,72.30906442043356,1.857586507750655,24878.0
27213,2018-05-01 02:00,282.5783859771159,77.6344678646131,1.682371769705301,23584.0
27214,2018-05-01 03:00,281.61391559088656,82.43422709465655,1.3089589207159822,23014.0
27215,2018-05-01 04:00,281.147154401085,80.2400729666025,1.3506633626230526,22802.0
27216,2018-05-01 05:00,280.73838285536203,81.60483259039626,1.2330230488634335,23141.0
27217,2018-05-01 06:00,280.3708631715936,84.34561546056277,1.8869816115721771,24878.0
27218,2018-05-01 07:00,280.1299391422285,83.74387700969756,3.1844585887089467,27954.0
27219,2018-05-01 08:00,279.7104451753711,79.46941845673169,1.1731910459218942,29972.0
27220,2018-05-01 09:00,280.6241015286621,76.63906534629447,1.290831359681513,31666.0
27221,2018-05-01 10:00,281.99988567347265,74.38585599300082,1.99797630787654,32685.0
27222,2018-05-01 11:00,283.4704837358061,66.65379178091479,1.7830808200475752,32938.0
27223,2018-05-01 12:00,284.4399894869244,64.19372180981249,1.536956089864544,32688.0
27224,2018-05-01 13:00,285.37798339826463,69.98306873658265,1.4960790424638093,32605.0
27225,2018-05-01 14:00,286.51155182532375,55.084182663709896,2.694043266875429,31278.0
27226,2018-05-01 15:00,287.75284348488515,58.764896704246475,2.413497553156004,30103.0
27227,2018-05-01 17:00,288.22822183166187,41.406945905394544,2.4432966113606014,29577.0
27228,2018-05-01 18:00,287.329880977294,65.04036205888869,3.6940432668754295,30530.0
27229,2018-05-01 19:00,287.3925761762728,51.688683074121116,2.595357908656615,30552.0
27230,2018-05-01 20:00,286.8791272042955,65.35154102803307,2.8298111416695173,30691.0
27231,2018-05-01 21:00,286.35935497184425,59.43180290715714,2.122666193474491,30420.0
27232,2018-05-01 22:00,284.80531470911654,69.71620218542377,2.391540410023788,28961.0
27233,2018-05-01 23:00,283.5191504165394,77.66079713511193,1.8545843201592436,27068.0
27234,2018-05-02 00:00,282.90668320879183,78.39799399493302,1.7830808200475752,27141.0
27235,2018-05-02 01:00,282.2876635115909,85.64979172741549,1.631209076342478,25150.0
27236,2018-05-02 02:00,280.7708036801299,87.26150635840456,1.776624756183235,23959.0
27237,2018-05-02 03:00,280.64071453575104,81.16351199451077,0.7720028308514381,23602.0
27238,2018-05-02 04:00,279.6188064799656,86.41651622868143,1.2052476827822962,23523.0
27239,2018-05-02 05:00,279.12427945825954,90.36446872129385,0.9722246339188624,24433.0
27240,2018-05-02 06:00,278.57565187122486,90.36446872129385,1.227997169148562,27734.0
27241,2018-05-02 07:00,278.5690703509013,90.36446872129385,0.8992909496577256,32930.0
27242,2018-05-02 08:00,278.7826902255031,86.41651622868143,1.0855836768992169,36421.0
27243,2018-05-02 09:00,280.8873153538754,77.45673594942656,1.7071449481950265,38380.0
27244,2018-05-02 10:00,283.23935571610735,67.891429952396,1.2309993567399733,39310.0
27245,2018-05-02 11:00,285.8898311526023,59.3917741812559,1.5530599587755531,39372.0
